Tam_290	இந்த இரண்டு போராட்டங்களுக்கும் முன்னோடியாக இருந்தவர் புதிய தமிழகம் கட்சி தலைவர் டாக்டர் கிருஷ்ணசாமி.
Tam_291	Enga school kudha epdi iruthu iru bro
Tam_292	Brow Murugeshan nu oruther dea story thn base ha vachi movie eduthaangal nu soluraanga So avarda history slunga brow
Tam_293	Bodi meenatchipuram kalavaram you search mgs
Tam_294	itha nirutha orey vali proper education thaan
Tam_295	bro neengala namma natla nadakra niraya aneethigala kandukama poringa
Tam_296	Kandaa vara sollunga MG's Kai Yoda kooti vaarungaa
Tam_297	1 video va pakurathu ku 4 ad podurainga pa enna pa mg
Tam_298	Kodiyankulam story thaan Karnan
Tam_299	Bro movie review oru video podunga bro
Tam_300	enna madhan mokka podutha
Tam_301	Ore Kalathil Thalaivan CM ah vanta makal mele kaiye vecha thale irukathey nadanta than ithelam niruthevagge
Tam_302	Namma vikki bro one month munnadiye pesittaru
Tam_303	Madhan bro please talk about "Vachathi" sambhavam ( Dharmapuri ).
Tam_304	MG Niga solra anaithum nadanthukonduthan erukirathu.ethu yellam veliya varama erugatha padatha yerakavidama case fille pannaga etha unma
Tam_305	Police la irukura sila sathi veriyarhal ,maramal ithu marathu.....
Tam_306	bro nenga hello everyone soladuku munadi 2 tatu tatitu dana solrenga
Tam_307	Nama avangala Mela ethi vidalanalum paravala..vazhavey mudiyadha madri panama iruntha pothum..
Tam_308	Brother Indha incidents ellam therinjika vendiya vishayam alla marakka vendiya vishayam adha pathi pesi pesu porul aaka vendam it's my kind request bro
Tam_309	Caste certificate government thara kudadhu..no caste...now people change agalanalum then vara people change avanga…
Tam_310	Ennota channel ah paarunga istam iruntha subscribe pannunga frnds💚
Tam_311	pariyerum perumal kooda dha real life incident film adha pathi nee pesu
Tam_312	Vijay pathi vedio podupa.... Cycle ride pathi
Tam_313	Unnala intha movie parhi reviews and comments soldra ... aen so many good films are thr .. why you didn’t choose .. you had choosen for asuran, karanan, pariyarym Perumal
Tam_314	Ipdi oru koduram nadanthurukkunu sollitu irukkaru MG.. ana keela askar award ah pathi pesitu irukanuka.. Kevalamana manapoku irukka koodiya manitha samookam..thooo..
Tam_315	Na kuda madan movie review tha start pannitaro nu nenaichen 😉
Tam_316	ungaluku likes and comments varanum enpathragaga ... neengal caste samantha patta flim review tharaninga
Tam_317	Cast parukkaranvanuka kill panna kuda cast problem mudiyathu
Tam_318	Dai kunda ... nee eppadi da caste film movie parthu review pandringa sir ..
Tam_319	Ennota kozhanthygala jaathi solli valakkala bro athuve mathum
Tam_320	Namakku therinchu 13 pera suttukonnaganga
Tam_321	Ipdi pesite irundha onnum pana mudiyadhu poi padi da
Tam_322	Podiyan kulam not kodiyan kulam
Tam_323	பட்டியல் இனம் என்ற பெயரில் அவர்கள் செய்யும் தவறுகள் பற்றி ஏன் பேச மறுக்கீர்கள்
Tam_324	Ippa nadantha sterlite sambavam sollala.
Tam_325	Unake ipo tha theriyum 
Tam_326	Unnau threiyathu yena neega pathika padala
Tam_327	Bro vara vara ads athigama aagiduchi bro
Tam_328	Dei solla poren Solla poren nu paathi video va otura.... Matter ennavo atha mattum neat ah sollunga
Tam_329	Bro Neenga Inshot la thane edit pannringa
Tam_330	Indha movie paatha mgs❤️like pannunga
Tam_331	Bore adikithu bro, vara vara bore adikura video va podringa
Tam_332	bro video quality kammiya irukku at least 1080p ku podunga
Tam_333	Padipu thaan bro ellathayum samam aakum
Tam_334	En NTK pathiya karuthu kanippa neekuniga.... Payanthutingala mathan ji
Tam_335	indha maari kammiya nadandhuchu, north india la daily nadakudhu, even in kerala many incidents happened, dmk and admk irundhadhunala we have less number of such cruel incidents
Tam_336	Saathi veriyargala suttu thallanum ....... Intha maathiri aatkal naala thaan pilavu varuthu tamilargalukullaye
Tam_337	Super bro Annda puru romba pavam
Tam_338	Bro Nambi Narayanan avaroda story sollunga…
Tam_339	படம் பார்த்து விட்டு இன்னொரு வீடியோ போடுங்கள் MG
Tam_340	Ithu unmai than enga oorula than ithu nadanthathu police arajakam
Tam_341	1st sadhi raathu seiyanum broo school timela la eruthe..... 😔
Tam_342	Enakku comment Panna varthaye illa.neenga Vera level.
Tam_343	Bro jadhi eii irukka kudadhuna..🤫orula irukka perusugalala potta🤪seriya pokum😎...🤣🤣🤣
Tam_344	mg intha mari innu veliya theriyama antha makkalku neraya adakkumuraigal thunpuruthalgal nadanthuruku avanga kodukkura sound intha governmentku yennaiku ketkathu
Tam_345	Nan innum enathu school la intha sathii kotumaikalai anupavikirean ariyalur jayamkondam
Tam_346	Idhu oru paithyam....poi Wikipedia paarunga romba clear ah irukkum
Tam_347	Yendha idea um illa evlo sonnalum idhu pola padangal vandhalum Avanunga oodura kadasi blood varaikkum avanunga jaadhi ya vida maatanga
Tam_348	Community certificate yarum kekama irunthaley pothum yen Na soldrena yenaku 6 padikuravaraikumey yenna cast nu theriyathu appodhan school la cast varisaila nikka sonnanga appo dhan na vituku vanthu yen appa kita kettu therinchikiten so first school la irunthey ithai azhikanum
Tam_349	American racisam,suez canal, Ethu ella thiyam nee thane mapu content ha vlog Panna
Tam_350	Bro nandri bro ungala naa ietha tharengikita
Tam_351	Bro padathula dhanush oda oore name kodiyankulam dha bro
Tam_352	apdina Dharmapuri community murder case (illavarasan) base panni oru film varuma....?
Tam_353	Entha movie ha like pannuravanga like podunga
Tam_354	வெட்டியதில் வடு இன்னும் மறையவில்லை
Tam_355	Bro nee NALa sapadu sleep haaa...ila nee gym poriya madan
Tam_356	Neenga oru vishayatha pathi pesuringa na athu oru peria sambavam athan irukkum...thanks bro
Tam_357	ippo oru comment vandhirukanume.. dhanush fans hit a like nu.. enna...... aalaye kanom
Tam_358	Kandaa vara sollunga song aa vida ippo athoda memes thaan hit la iruku..
Tam_359	Caste irukkurathu nalathana evalo problem atha ella akitta (school certificate)
Tam_360	Ippa kooda twin kolai nadandhuchu bro...adha pathi podunga
Tam_361	Katchigalin pin selvathai niruthum varai.. jaathi kodumaigal ellaiyai vitu agalathu
Tam_362	Anna indha jathi jathinu suthura kutata first ozhikanum adha ozhikanumna oru nalla atchi venum na chinna paiyan tha iruthalum nanum oru india kudimagan thae # MG squad # save india from beasts
Tam_363	Na karnan paka vendamunu nenachan but itha kekum bothu pakanum pola iruku😱☺️
Tam_364	Trainla vandhukittu pathan bro... Tower sariya kedaikkala irundhalum fulla pathuttan.. Super bro....
Tam_365	Bro Arakkonam low cast murder video podunga
Tam_366	எங்கள் ஊர் கொடியங்குளம்
Tam_367	Mr MG Krishnagiri Mavattam Barugur La irukka Vailaankanni Schoola 11th Pasangaluku School Nadatharanga Engala Kapathunga Please😭😭😭 Corona Thivirama Paravudhu Ple..😭😭
Tam_368	Yenna mathanuuu gunda ahita…
Tam_369	 mmm tq nanba nega sonatha na follow panren...romba thanks namba nega reply panathu iku  @Ragesh Bhagavath
Tam_370	Karnan padathirku Oscar virudhu thagudhi illa, Adhukkum mela
Tam_371	Ithai enggalukku theriyapaduthuna madanukku nandri
Tam_372	dai Corona pati pasu na movie pasura nee la onu you tuber ra
Tam_373	Na tirunelveli tha Eppoum enga sathi santa tha athigama varum 😔 2021
Tam_374	Ithai discuss seithatharkku nandri.. Mainstreamil ithupontra discussions create pandrathukkakathan Ranjith & mariselvaraj art vadivil poradikondirukkirarkal.. thanku MG......
Tam_375	Police innum change aagala appdiye than irukkanga Sterlite shoot and sathankulam appa ,magan dead
Tam_376	Nan bro sc nu pakkala enna thevernu pakkannka
Tam_377	Bro, 2000 year's la enga Appa daily salary just Rs. 50 than bro.... I am Vanniyakula Saththiriyan in Dharmapuri....
Tam_378	Anna nabi Narayanan pathi oru video pannunga plz
Tam_379	Bro sathankulam and Sushant Singh cash ena achu
Tam_380	epadii anthanaa peruu ipadii oruu adimayaa iruthanga elarum ona senthhu anthaaa police adichii irunthaa avangalam engaa poi irupangaa..... first of all cast engaa iruntha vanchi..... all are humans not some thing
Tam_381	Bro blue sattai maaran anna va pati solunga
Tam_382	Yar yar rasigar mantram show pathinga like pannunga
Tam_383	Innum enga caste aah apdi dhn nadathuranga Enna veliya theriyala area fastival la ippaum kuda police para patcham pakka dhn seiranga enna panna
Tam_384	Bro already ongalaum DMK va um Sethu vachu pesranga ipo indha topic vachu yenna panna porangalo
Tam_385	Anna kammi agurathuku vaipu illana becz nama irukura surrounding appadi enga ponalum caste (ninga enna caste) appadingura question than munnadi nikuthu violence irukathan seiyuma oru silar padichum muttalathan irukanga
Tam_386	Good bro....sema namaku theriyatha visiyatha therinjukitten…
Tam_387	Stenography pathi eppo solluvinga
Tam_388	Sathi kodumai kami akala athu mariruku avlothan different brother... Purium ninaikran
Tam_389	Ithnala than sir poice kandala pedikathu oc laya udumba valakiravan
Tam_390	Bro konjam short ha sollunga neenga எடுத்துக்காட்டு சொள்ளுரண்ணு சொல்லுற எல்லா வார்த்தைக்கு எடுத்துக்காட்டு சொல்லுறீங்க
Tam_391	Edhu la yean social book la Vara matikeadhu ,thamarai mattum malaradhu 
Tam_392	athuva matha குந்தி yoda sun name than கர்ணன்
Tam_393	Ipovey nadandhutu thaanya irundhuchi 😒😒😒jallikattu and sterlite ellathulaium thadi adithaan
Tam_394	திருப்பி அடிக்கணும் அது ஒண்ணுதான் வழி
Tam_395	தூத்துக்குடி சம்பவம் மறந்துட்டிங்களா.....
Tam_396	Opportunity also big reason all seeing Tallent person another person are no talent da...that biggest reason govt take good action
Tam_397	Fake news.... U r interest other (red) girl's ....ouun relations girl pennuku valkai thara mudiyala...ne'er yennada..jathiyapatti Pesura Uun jathi pennukku muthala..valkai kududa...schools college LA..jathi certificate...kekkamattanga
Tam_398	This video best video bro
Tam_399	Illa bro inamum police apdithaan irukaanuga
Tam_400	Machi saptiya
Tam_401	thala unga kelvi lam enga kitta thinikathinga cha thalavalikuthu…
Tam_402	Adhu endha jadhi nu Sona nanga therinjikalam la particular jadhi ah illa Ella jadhi Yuma nu
Tam_403	Ippadi solli solli jathi kalavaratha yerpaduthnkada
Tam_404	Bold speech bro maariselvaraj ethukaga indha padam eduthar nu detailed a sonnathukku nandri.
Tam_405	Application form la caste column irukra varaikum problem dhaan
Tam_406	First for joining schools and colleges ku community certificate should be avoided.
Tam_407	Bro venmani sambavam poduga
Tam_408	katuveti guru movi coming soon
Tam_409	Bro iam from Kerala some months before i visit tamilnadu for a function in the function some caste peoples will avoided from food eating time i will upset in the but in kerala caste is not a problem
Tam_410	Iam from Kerala in comments box ull tamil i don't under stand
Tam_411	Marakanam kalavaram
Tam_412	Yanda venna innoru sathi karana konnaathu unakku theriyela venna konna police varatha seiyum nee oru mitha karuthai pesurada venna
Tam_413	Ivanka kitta Panama Panam iruntha yethuku bus yerukareenga bus vangi nanga poikuvuvume Madan gowri methuva pesu ni sollurthu yethume unmiye illa Nadantha visiyem yethum theriyama pesatha nanga Valparaila work pannunaven yenga makkal kasta pattanga ni sollara mathri illa don't create over expectations pls stop this kind of things
Tam_414	Padam pakkala but u said every thought is true how u know about this chapter that time u there then how u said this words and then how u take this chapter ,I am ask only one question u journalists or ?
Tam_415	Thambi nee ipothan unaku theriyum ana tamil pokisham epovae intha video pathi potutanga.. famous ana than poduvingalo
Tam_416	Indha Castekku dha salugai indha Castekku dha velai apdinnu illama ellarkkum onna seiyanum
Tam_417	Caste ngra word eh thookitomna antha problem eeh irukathu !
Tam_418	Sangi mathan enna nalla varumanama
Tam_419	Anna yegalaivan interview parunga adhula oru communitykum innoru communitykum problem illa anna police dhan indha full problemkum karanum nu avar sonnaru. Avar oru pathirikaiyalar. Avar andha place la interview pannirukar.
Tam_420	Mudiyum oru Vali irukku schedule caste la irukkura Ella caste um pattiyal veliyetram kekanum
Tam_421	Police violence kuranjirukku sathathan kulam police pola silar annaiku antha manjalkulathulayum irunthurupanaGA pola..
Tam_422	Karnangal neraya uruvaahavendum!
Tam_423	Nee sonnadhula crt uhh but real karnan nu template potutu avara pathi oru edathula kuda sollalaiyae
Tam_424	ஒங்காலா ஒரு நல்லா பக்கானூம் நன்பா
Tam_425	Neega twiter la edutha Election karuthu kanipa yen realase pannala?
Tam_426	Kadiya solitangala anna
Tam_427	Inum enga oorlaym iruku intha mari lam oru thaltha pata piyan oorukula nalla bike la vanthathuku motha ooru periyavunga antha piyan warn pananga am just unbelievable inumada rmba kastama iruku humans la tha ivlo kevalama nadakuthu
Tam_428	Bro kodiyankulam incident la police unmaiyavae kolla pattara padathula apdi oru scene irukku pls konjam clarify pannungalae
Tam_429	MG squad like here
Tam_430	Sila boolis naaikala vettina ellam sariya varum
Tam_431	DEVENTHIRA KULA VELLALAR....... Hit like here 🔥🔥🇧🇫🇧🇫
Tam_432	Kodiyankulam problem ku SASIKALA thaan kaaranam and Manjolai problem ku kalaignar thaaan kaaranam
Tam_433	Please MADHAN I love you. Talk about kalingapatti
Tam_434	Thavarru madhan gowri, porata panre re perla women pc breast kasakinanuga poruki ga, B coz police lathy charge panni aga, theri ja pesu
Tam_435	Madan weight potutiya health mukkiyam madan. Keep rock madaney
Tam_436	Ayya kalingapatti sambavam pesuveengaka
Tam_437	Ok mg azhakar thiruvilaku enna Panna porinka
Tam_438	Inum oru generation matum cross aachuna aduthu athuvaa seri airum broo 
Tam_439	Antha certificate kizhikura scene padathula irruku anna
Tam_440	Neraya Peru Chiina channel LA poitu hate cmnt poduvinga but yellarum yeppo upload pannirukanga nu pathutu cmnt pannunga
Tam_441	Tuticorin dist -sankaralingapuram incident also
Tam_442	Bro antha valiya movie pathappa na feel panna....
Tam_443	200% real anna nenga solrathuu..... My frnd sonna ellathaiyum nenga apdiaye sollringa… Super ur reviw broo.... Luv ❤😘uuu
Tam_444	Bro athu kodiangulam illa podiangulam bro
Tam_445	Thumbnail paraithabangal..pic konjam detail panirukalam!
Tam_446	Neenga tha pubg madhan ha??
Tam_447	Nellai maavatam police karargal epothume irakamatravarkalga irukanga
Tam_448	Content kaga ithupola pannathinga
Tam_449	Atharmam azhiyanum
Tam_450	Intha padathula directors think la nalla tha irukku aana ivaru caste pathi edukkama vera journarla edutha nalla irukkum💯
Tam_451	Padam la nalla tha irukku director avaru caste adimattama avare irakki kattirukkaru
Tam_452	Ore vazhi kalapu thirumanam
Tam_453	Yeanku kodiankulam thaan neenga sonnathu unmai thaan
Tam_454	Antha kannu rajiniyoda kannu nu already art director sollitaru bro…
Tam_455	Na pa vela illa pola. Dhidirnu 4000 subscribers unsubscribe panna Enna aava 
Tam_456	This story review is done by tamilpokkisam one month before bro
Tam_457	Jathi and police worst ellamey maranum mathanum
Tam_458	Anna oogha face little chubby aaagiduchu
Tam_459	Stuartpuram theives pathi documentary podunga
Tam_460	Alugaya varuthu pls Inime ipdi nadakakoodathu 😭
Tam_461	Anne nalla cubby agitaga Anne
Tam_462	2reason ....dmk dhan reason...main kalaingar period dhan panntha😭😭
Tam_463	Unga videos ala nice .... Actually unga channel la ad kudukanum sir ... Ungala apdi contact pandradhu
Tam_464	Bro I can't understand Karnan story nu sollitu oru Kathaya sollra
Tam_465	Nigal unmayana manitharaga erupir anal sathiyai marapom. Saga manithanai manithanaga mathipom
Tam_466	EVeRa mannu.... Mayiru mattai nu vaayee kilizya pesuraanungha.....
Tam_467	Movie parthuttu reviews pannuga bro.. ethoda inspired nu.. ennala guess panna mudiyala
Tam_468	ethu madhurai Melavalaivvu enkira kiramathu kathai
Tam_469	Enka ooruku pakathu oorula ithumari nadakuthu athu marimandrathu enoda kanava iruku
Tam_470	Yaru yara othukanum evan appan vetu da intha ulagam…
Tam_471	Manasu irukkanum bro namma athu illa nu
Tam_472	Scholarship illama irukkalam and kottawise seat atha cancel panitale caste alinthu vidum
Tam_473	Ippovum police appadi than irukkanga pro.....cash kudutha than ...case hea vanguranga ..
Tam_474	Modhala veetla vela seiravngalaku mariyadhai kudunga....slave mari pakathenga....adhu nee panra mudhal kadamai.....
Tam_475	Intha video la neenga pesaratha headset potu kekumpodhu professional RJ pesara mariye iruku.... Valthukkal bro....
Tam_476	Evlo low caste enum kasta paduranga 😒 thn y mari selvaraj also based on one community 🙄
Tam_477	Avlo problem um pathutu porom na caste irukura varikum onum kelika mudiyathu 👍
Tam_478	Kaalam Maritu... Ippovum yelam caste pakkuranganu nenaikum pothu than kastama iruku.. 
Tam_479	Ini varum samudhayam jjadhi iladha samudhayamai irukatum...varungalam namadhu ennathil…
Tam_480	Dei film pakama ivlo detailed ah pesa mudiyathu romba nadikatha ithuku ne video podamaley irukalam
Tam_481	Paa unakku teriyala nu sollu pa..... Namakku teriyala nu sollatha..... Ne city la poranthuruppa athan terla...
Tam_482	Bro neenga pesum bothu noise varudhu unga mukla irundhu Continue
Tam_483	Tambi.. koncho blue settai review paru.. nee patena avane seruppale adikonopole erokumbu…
Tam_484	Ellam seri real karnan nu thumbnail la oruthara potutu adhapathi sollamale kadhaya kadhaya pesitu irundha enna artham 😏😏😏???
Tam_485	2017 la ethe pola oru sambavam oru village ku nadanthirukku. Nenga virupapatta atha atharathoda solla na ready.
Tam_486	e ellam ipadam vantha thane solra first ah eduthu solirkanum nee periya history review ini solikatha
Tam_487	Bro sathi pakkuravan thevidiya makanu solluren neenga enna solluringa
Tam_488	Padam nice Anna nee solla veanam aththu current generation da ipo naga apudi paththi palagala
Tam_489	Anna indha video la open pandradhuku munadi. Dhanush photo vum adhuku pakathla inoruthar photo vum potrukinga. Adhu yaru ena nu neenga solave illa
Tam_490	Super brother bold ah eintha vishayatha yeangaluku sollrathuku thank u brother
Tam_491	Poi sollathinga madan gowri manathai thottu sollungal ethu unmaiya
Tam_492	Thala padam pakkuratha vda nee solrathu semma ya irukku ya. ne en ya intha padatha direct senchurukka koodathu🙄???
Tam_493	Atha vachu padame eduthalum padam odura varaikuthan pesuvanga
Tam_494	Poiyaaa solitu irukan evanuku oru seetu yaduthu potuga iya…
Tam_495	Bro padam paathutu kandipa ungaloda opinion ahh review ahh poduga dude…
Tam_496	Na poratha village LA enum dhalit caste othuki Tha vakikuraga 19's mattum Ila 
Tam_497	Ennaiku police job oru gethu nu police ninaikama irukomo athuvaraikum nadakum same issues
Tam_498	Nega solra thu corect tha yallaum etha news katu varutham tha pada mudium vara yanna panna mudium nambalala
Tam_499	Ellarukum raththam sivappu than ..nilal karupu than..ellarume manusan than nu purinjukitale pothum🙏✌️
Tam_500	Bro neenka onna maranthuttinka Thoothukudi Sterlite poradathula police konjampera konnankala ??????
Tam_501	Anna neega yen ithu pathi government kitta solli kekakudatha naaga yellum normal people naanga sonna keka mattaha but neega oru famous person kadipa ungaluku response pannuga plz do it anna
Tam_502	Adhi sir hash tag potu trend pannuvom government officials paakura vara trend pannuvom
Tam_503	Last year pannadhadha ellam mothama serthu vechu indha year CSK vechi senjittu iruku...all the best❤️❤️❤️chinna thala vandha neramo ennamo match nalla semmaya podhu
Tam_504	IPL pakrathuku 100 channel irunthalum atha troll panrathula yepavum best Namma  Today Trending tha🔥🔥
Tam_505	Apram ennapa indha vaati csk ku than cup nu arivicharlama
Tam_506	Manish: jadeja mid-wicket la nikkaran. Namma straight a adipom...Faf took the catch 😂😂
Tam_507	Please lockdown podunga.athuthan koronavai kattupadutha ore Vali.
Tam_508	Eppo madhan varuvarunu daily behind woods pathavaka like podunga
Tam_509	Ivaru backstory emotional ah irunchu & well deserved to grab d award. But aaduna dance mattum enala ethukvey mudyadhu ra 😂😂 siripu kaatitaaru!!
Tam_510	Ragul anna patta kastathoda vali, award announce panna udane avar face la therinjuthu. Enna oru  inspiration anna ❤❤
Tam_511	anga iruka heroins a Vida.... Rahul anna wife Sema alaga Irukaanga
Tam_512	First time cried bcz of you Rahul bro... Niraya sirichuruken ungalala, keep going. Sema dance bro... I'm also from Tirunelveli.
Tam_513	Sarathkum award kudungge pls avarum nalla nadikar
Tam_514	Intha manushan jeikum pothu namma kooda iruntha oruthan jeicha maari oru feel...💫
Tam_515	MG video eppothan varum pa 😊 please please please please please .....i am waiting 😍
Tam_516	Azhar than pa gethu.Rahul panra comedy ku sirikama niparu..Epdiney puryadhu
Tam_517	Black Sheep awards la rmpa expect panen.... Ithula vaangitaru Annan 
Tam_518	I feel that pain bro na yen paati ya nanban dan dialasis panna kutu poven Ana avanga ippo illa
Tam_519	Sarth ukku Mattum Award Kudukkala Why Avar nalla Actor .sangattam pa enakku
Tam_520	Ungaloda engaluku tha na romba santhosam unga award and unga honour ku..love you prankster.
Tam_521	Inum ethana video da pothachi vechirukinga.. Release panuga elathayum 
Tam_522	Tamil industry ku Puthiya entertainment hero kedachaachu...... Superb🥰 Rahul broooo
Tam_523	Inuim nega neraya awards vaainganuim bro all the best anna
Tam_524	Rahul Anna always rocks everybody full of entertainment all prank is thalaiku thilla pathaya moment tha love uuuuuu lotsssss annaaaa! Keep rocking😘😘😘
Tam_525	Iyyaooo indha song ketaley ashwin shivangi dan mind ku varanga  Congrats anna on behalf of all Ashaangians
Tam_526	Prank la vaanguna adi ku ellam oru parisu😆😆  GREAT GOING brother!! More to come!!👍
Tam_527	Rahul anna u really Seema prankstar and good human being also.god bless u anna and anni
Tam_528	Enn thalaivan award vangitan 😍😍😍😍😍........Oly that background song,when he come to stage , told is past......love you anna
Tam_529	 
Tam_530	Aiya super aiya bug fan ....... Prankster Rahul really to NO WORDS TO SAY BRO🥰 congurlation
Tam_531	 Ragul anna patta kastathoda vali, award announce panna udane avar face la therinjuthu. Enna oru  inspiration anna
Tam_532	Nalla illanu solravangala saadhi veriyan Adha andha namam pottava correct ah
Tam_533	SC karanungalukku pudikadha jaathi veriya
Tam_534	Nalla irukku nu sonnalum saathi veri nalla illanu unmaya sonnaalum saathi veri dravidam ithathaan solli koduthu irukku
Tam_535	அப்போ இது ஜாதி படம்மா !
Tam_536	Pona vaaram kooda vote ketu pona rendu dalit pasangala vetti konnutanga.
Tam_537	Pona vaaram kooda vote ketu pona rendu dalit pasangala vetti konnutanga.
Tam_538	Innum jaathi kodumai ellam nadanthu kittu iruku.
Tam_539	@K Bat unaku jaadhi veri irukunra karanathu kaaga ellarum apdiye iruka maatanga. Inga neraya per jaathi ah ethirthu kittu irukanga
Tam_540	யார் தான் கஷ்டபடல ஏதோ அவங்க தான் கஷ்டப்பட்டு படிக்கிற மாரி பேசிறியடே எச்சகல
Tam_541	@Matio messi adei loosu, inga ellarukum reservation iruku. Brahmins ku kooda EWS reservation kondu vanthu one year ku mela aaguthu. Ithu kooda theriyama loosu maari pesi kitu irukatha
Tam_542	Nalla irrukunu sonnavan yellam jaathi veri pudichavan thaan..
Tam_543	@K Bat City la utkandhukittu Caste ila nu solradhu 😂, aana marriage ku Caste la dhan paapinga ! Konjam Village side vandhu paarunga oye ! Puriyum
Tam_544	Intha padatha support panravangalum yaarunu therithu
Tam_545	😂😂😂comedy piece uh pa nee,padam good film but not great.
Tam_546	@kishore GAMEING omalah unaiya vaailiyeah vetuvean str pathi pesunah
Tam_547	@Abhi Manyu dai pannada intha padathuku ivlo hype panumbothe theriyuthu periya puluthi maari pesatha
Tam_548	@Karthi Keyan apdi sollathiga bro.. jaadhi paakadhavan dhan Manishan... so namba lam humans.. nd namaku humans ah respect panna therium.. yarukum prove pana vendam...😌
Tam_549	Daii mayiru mokka movie da...Ithula ethukkuda sathi Kondu varinga ....Mokka movie
Tam_550	@Viswa bigil agri hello ithu mokka movie nega poi kaasu pottu story aluthi movie adu.. aprm na solura athu mokka movie nu...
Tam_551	@K Bat caste discrimination-num, bus stands illaatha oorgalum innum irukkathaan seithu bro!
Tam_552	@Boobookutty Boobookutty Coimbatore pakkam vanga sathi veri irukka illayanu patunga
Tam_553	Tha jaathi jaathi nu adichirukuravangala seruppala adicha mari oru padam
Tam_554	Saadhi veriyan soltu.....neye namam potavan apdi lam solra....ne ena mairu da pesara paradesi
Tam_555	@Sathish_VJ slow va tha bro pogum ethu ena Hollywood padama tamil movie bro athula oru meaning irukum
Tam_556	@Gotse etha vera engayachum poi slunga bro bhramins kasta padurengala atha nambanuma
Tam_557	Dai naaayeeeee....movie mokka...ithula evenda jathiyye pathi pesunan...lusu payalugalaaa
Tam_558	@Time pass apdinu sollidamudiyathu bro
Tam_559	Ippo irukura generation Ellam jathi Veri illama irukuranganu nenaikuren 🙏
Tam_560	Intha padame devar and vanniyar gang pathi thaan ithula engenthu da pulla puchi paapan vanthaan 😄
Tam_561	Ella brahminargalum ketavanga ilayo  Athe maathiri ella tamizhargalum apdi illa
Tam_562	@Lol Hehehe சரிடா பார்ப்பா அரக்கோணம் கொலைக்கு கண்டனம் தெரிவிச்சிங்களா நீங்க இந்துக்கள் பாதுகாவலன் ஆச்சே
Tam_563	Parapanan koothi ga apadi than bro ..but padam unmailae sumar than....pariyerum perumal avaluku ilaaaa..
Tam_564	Tamizh vazhgaa...mairu vazhgaa...dont impose tamil to us...and we dont want to hear....which language is first or dinoausur speaked tamil...we are living in india..
Tam_565	 ellarum samam nu solrapa neenga matum iyer ah mattam thatreenga en bro, Iyer lam ongaluku friends la ilaya
Tam_566	பார்ப்பனியத்தை இழிவு படுத்துபவன் நரகத்துக்கு செல்வான் 😡
Tam_567	@Gotse mudhalla avaru religion pathi pesava illa nee thaan un parpana kulla nari kalagam mooti vida parkure
Tam_568	@ria r avan padam purilanu sonna paravaala dhanushku thevaillatha padam nu solra da da unga aacharam abhacharam ellam pathithu thanda irukkom 😤😤
Tam_569	@xavier matha mozhi ellam kazlapadam da emmozhi ore mozhi mudhal mozhi da en mozhi pathi pesura en mozhiya unnala onnum pudhunga mudhiyadhu kanna ,poi maniyadi
Tam_570	nee ennatha uumbunaalum un odhaka  machan Vetukili sootha nondunaalum Naa apdithanda solluvaa en mozhi tamil apdi thanda pesuvan vekkama irunthuchina thaiyoli Sethu poda
Tam_571	@xavier Xavier nu Nalla Pera vechikkitu enda ippidi baadu maari pesura 🤣🤣. Unakku soothu eridhuna adha freezer box la fevikwik potu otti vechikko. Jillunu irukkum 😂😂😂.
Tam_572	@Nishwin G dei reservation edukaaga konduvarapattathu nu poi padi da atha vittutu ,summa vandhu olaraatha
Tam_573	@the icon appo antha ponnunga avalo kevalamanavargala bro...😂😂
Tam_574	@Subash Bca equality na nalla mark score pannra ellarukum cast vachu reservation illama irukanum na indha cast la poranthatu en mistake illaye. Na indha cast la poranthatu kaga na evolo struggles face panni iruken nu ennaku than theriyum
Tam_575	aprem ethuku salugai vangurada government la niyum samama irundhuko salukai lam vangatha 😂😂 nan onnum iyer illa
Tam_576	Dei ippo yarru jadhi veri pakurathu,enda punda padam pudikalana pudikala nu solla kudatha?avan namam potrukan sollitu avana parapan nu thitra
Tam_577	Avan avan Oscar eh vaanga pothunu soldranunga ,....ivangaluku nallave illaiyam,.....chotta pasanga
Tam_578	Oscar lam vangathu national award vena vangalam dhanush acting ku....?
Tam_579	Antha iyyar mugathula avlo kovam jaathi pathi pasunathula... Ithulaihy tharithu padam evlo strong story ...un kovam engal vetrii
Tam_580	Pesuravan pesittu angayae dhan kedappan aana adha kekravan valarndhu poittae dhan iruppan avanoda talentku😎😎😎
Tam_581	Varathaa nu sollaa ungaluku rights illaa bro
Tam_582	@Arun Raghu Dhanus ah ipdi padam nadika koodadhu nu solla avanukum rights illa bro.
Tam_583	@Post An Email To Me athai dhanush sollatum bcos he paid to watch the movie or comments solla koduthunaa return his ticket fare
Tam_584	@Deenu deenu ne poda panada unkita yaru comment keata...dhanush pathi peasa osi la padam paka varavanalam suggestions solakudathu
Tam_585	Antha iyyar mugathula avlo kovam jaathi pathi pasunathula... Ithulaihy tharithu padam evlo strong story ...un kovam engal vetrii 😎
Tam_586	It's comedy time 😂😂 soorarai potru ke kedaikala idhuku kedaikuma da soorarai potru alavuku lam yendha padamum indian cinemas la irukaadhu da
Tam_587	dei asuran dha padam...idhu 1 time watchable
