id,text,category
TA_TW1482,@USER haha en system problem ah nu.. naanum refresh panni paarthutaen. unaku ethum idea iruka da.,NOT
TA_TW4176,@USER haha en system problem ah nu.. naanum refresh panni paarthutaen. unaku ethum idea iruka da.,NOT
TA_TW675,@USER haha..avarukku teriyaama kooda irukkalam.but neenga solvathu than manasu thangala bro..3900 followers chinna id yaa..,NOT
TA_TW1330,@USER hahahaha unaku avan than tharsh appo neeyum kavin ku fix pandhu change pannu naan pannadha pandren,NOT
TA_TW4128,@USER hahahaha unaku avan than tharsh appo neeyum kavin ku fix pandhu change pannu naan pannadha pandren,NOT
TA_TW571,"@USER hai Matiya Vanakkam,Anthanaal en commentku ennei mannittuvidunggo,kandippa ungga manasu kasthama irukkum, i am sorry My Mottapanda unggalekaga naan appothum iruppen",NOT
TA_TW2183,@USER HairCut pannaama romba mosama moonji irundhuchenu kadaiku ponen..,NOT
TA_TW988,@USER Happy Bday Da Kutty paiya.. Eppavum ithe maathiri Hpy ah iru.. Nalla Future unaku kedaikum... God bless u da.. Stay safe,NOT
TA_TW6206,@USER Happy Birthday Anna Enna solli wishes pannrathu nu theriyala Ungala mari anna kedikaruthu kastam Unga nalla manasu ku irupinga birthday anna. Mr.HD Hunter #TAG,NOT
TA_TW6207,"@USER Happy birthday gv sir Ur magical voice and acting, music ellamey engalukku romba pitikkum We are love you . .... great",NOT
TA_TW482,"@USER Happy birthday gv sir Ur magical voice and acting, music ellamey engalukku romba pitikkum We are love you . .... great eppaium happy ya iruingaaa...... Have a day long life too",NOT
TA_TW6208,"@USER happy birthday Na gv Anna Unga big fan ur bgm is always good na All song semaya irukkum,,,,,,, anyways",NOT
TA_TW359,"@USER Happy Birthday sweet thambi.. Ipa than recent ah pesi palagunom, rombaa loving and caring person.. Epavum happy iru pa, unaku ellam nallathaa life la amayaa pray panran Wish you all sucess thambi.",NOT
TA_TW6209,"@USER Happy Birthday sweet thambi.. Ipa than recent ah pesi palagunom, rombaa loving and caring person.. Epavum happy iru pa, unaku ellam nallathaa life la amayaa pray panran Wish you all sucess thambi.",NOT
TA_TW6210,"@USER Happy Birthday to my friend I didn t interact with you much, hope we will be Gud friends Inaiku Unga day nalla enjoy panunga , eppavume Happyave irunga ,Thirumbavum wish panura Kuva ungaluku,success fil",NOT
TA_TW1427,@USER Headphones la keta musiclam semaya irunduchu bro enakku. Lyrics avlo puriyala nalum tune nalla,NOT
TA_TW1365,@USER Heheee unga Manasu kashta panakoodathu nu sirikuran.. But niyayaama idha kuzhi thondi podhaikanum,NOT
TA_TW1914,@USER Hello enna romba nalla kaanom Ungala Romba busy yaa else Naa kavanikalaya,NOT
TA_TW5035,@USER Hey Ethanai Santhosam Thinamum Kottuthu Unmela Nee Manasu Vachuputta Rasikka Mudiyum Unnala,NOT
TA_TW4070,@USER Hey true thaan papa Unaku niyabagam illaya twitte3 la poll epdi open panunumnu theriyama unna ketteney #TAG,NOT
TA_TW676,@USER Hey true thaan papa Unaku niyabagam illaya twitte3 la poll epdi open panunumnu theriyama unna ketteney #TAG,NOT
TA_TW6211,@USER Hey yen da manata vangura.... veetla dana iruka enkita solrada vititu public ah soli vangra idula tag vera Romba urgent pata kali ay,NOT
TA_TW637,@USER Hey yen da manata vangura.... veetla dana iruka enkita solrada vititu public ah soli vangra idula tag vera Romba urgent pata kali aydum aprom na porupu ila,NOT
TA_TW1498,@USER Hhh.... manasu uruthaadhu? ... Oru sorry aachum ketu tholaikalaam la ithana poi solradhuku,NOT
TA_TW2080,@USER Hi bro Welcome eppo vanthinga ! Unga Tweets kaga Romba miss pannunen,NOT
TA_TW6212,@USER Hi sir unga kita aayirathil oruvan 2 kathai na redi panni vachi erukra sollanumnu sonna pls oru thadava ketu paruga my whatsapp numbar,NOT
TA_TW6214,@USER Hm Aama naan tamil naadu than youtube la unga comment padichen 18 language therium nu So search panunen twitter athan keten,NOT
TA_TW1499,"@USER Hmmmm but padam romba lag aguthu mams,comedy um kammi than Amithab sir acting nalla irukku",NOT
TA_TW4175,"@USER Hmmmm but padam romba lag aguthu mams,comedy um kammi than Amithab sir acting nalla irukku",NOT
TA_TW2081,@USER Hmmmm sex life ilaya anba irukurathu than romba kastam ah na vesayam,NOT
TA_TW989,@USER hsjshsjsjs neenga romba innocent-a irrukuranunga appadiye irrunga anna andh ff oda link ennaku anipchirunga k thanks lol,NOT
TA_TW2023,@USER I feel like i came a long way in that game. So manasu keka mateengudhu,NOT
TA_TW903,"@USER i hate samantha,shruti hasan avangala troll pandra mari tweet pooten na un manasu hurt aaga koodathu la athanala unfollow paniru",NOT
TA_TW6215,@USER I have a few concerns here. First of all Nenga yarru women ku freedom koduka? Engaluku enna seiyanum seiyakoodathunu theriyum. Women irrespective any religion is free to chose what she wants. Etho unga sothu maariyum ath,NOT
TA_TW6216,@USER I know thambi. Unaku than theriyala. Unga periya Chettiar madhuri therinju theriyadha Madhiri nadikkira arivu unaku illa nu theriyudhu. But this one is the single source contact for all brahmin hatred,NOT
TA_TW5020,@USER I wanted to say enoda movie innum release agala analum neenga elarume enaku nariya love tharinga. I hope I make you proud by debuting in Tamil soon.,NOT
TA_TW2240,@USER I'd pona apa romba kastam ah irukum la.. yaru report adicha thu,NOT
TA_TW1615,@USER Id romba naal deactivate panna poidum 30 days thaan time Poiduchu avlo onnum mudiyathu,NOT
TA_TW1539,"@USER idha vitta onnum theriyathu pola, poi vera ethavuthu dialogue katthikittu va chellam !!!",NOT
TA_TW860,@USER Idhelam romba over solliputen oorula Avan patini kedandhu saavuran adhukulam oru voice um varala veliyur Ku matum than varuma madam.,NOT
TA_TW6218,@USER Idhelam romba over solliputen oorula Avan patini kedandhu saavuran adhukulam oru voice um varala veliyur Ku matum than varuma madam.,NOT
TA_TW6219,"@USER Idhey unga fully la ""Motta Siva Ketta Siva"" padathha, idhey Abishek troll pannappo sogammaa irundhudhaa? Ketaa movie critic channel nu sonneenga..! Apo maadhri ""the difference is Lawrence in the frame and you are ju",NOT
TA_TW2024,@USER idhu veraya.. adhukkum idhukkum enna sammandham.. seri Ams trip aachu?,NOT
TA_TW2054,@USER Idhula vaaipu illa ninaikren Nilamai Kai meeri poi romba naal aagudhu,NOT
TA_TW4034,@USER Idumba Unga Annanukku Yaarale Yaarta Irunthu Naam Tamilar katchi vanthuchu nnu sollunga mr.idumbu..Pongada antha Kathaya modha pesunga..aprm Paapom..,NOT
TA_TW1616,@USER Ila ley ellarum patha mari pesikiranga atha ne editor ache unaku kaatunangala nu keten,NOT
TA_TW4127,@USER Ila nah neenga apdiye family...parents ku lam romba importance kudukuren...enaku antha role tha mind la vanthathu,NOT
TA_TW678,@USER Ila nah neenga apdiye family...parents ku lam romba importance kudukuren...enaku antha role tha mind la vanthathu,NOT
TA_TW999,"@USER Ila, Padam semaya irukkum bro. Enaku romba pudichurunduchu. I watched in theatre, and didn't feel it to be lengthy toom",NOT
TA_TW4126,@USER ila... idu engeyum povadhu... velila compound la poi anga inga odum.. vera veetukelam povadhu.. romba decent,NOT
TA_TW679,@USER ila... idu engeyum povadhu... velila compound la poi anga inga odum.. vera veetukelam povadhu.. romba decent,NOT
TA_TW4069,@USER Illa da... Ithu copyright issues unaku Mail vanthurukum paaru antha old Post lam del pannidu sari aagidum...,NOT
TA_TW680,@USER Illa da... Ithu copyright issues unaku Mail vanthurukum paaru antha old Post lam del pannidu sari aagidum...,NOT
TA_TW1540,@USER Illa konjam naluku munnadi enakum vandhudhu thirupi vandhurku unaku evlo naal irunthuthu,NOT
TA_TW1698,@USER Illanga Sulli porukuren nu sonadhum reply panama poga manasu varala neenga pesunga,NOT
TA_TW681,"@USER In my personal experience, saanan romba mosam. Naan jadhi pakkama dhan pazhagittu irundhen (odaney they will say tn is like that because of periyar/drav them this I had been friends with ppl for 5 yrs without knowing their caste",NOT
TA_TW683,@USER In same way if we public kill a police and say enga manasu kalama sorva iruku nu sonna government vedikai parkuma.,NOT
TA_TW980,@USER Indha manushana ground la paathu evlo naal aachu..... Naangellam verithanama wait pannitu irukom... Enna kelvi kekara nii,NOT
TA_TW2241,@USER Indha prabalam nu oththukira manasu irukke Adhanala neenga #TAG,NOT
TA_TW1659,@USER Indha soft tune laam set eh aagadhu la Romba familiar areas mattumdhaaan potrukkanga,NOT
TA_TW351,"@USER Indha trackers ellam ippo vandhavanga , ivanga irundhalum illainaalum padam nalla irundha odum .. But vida romba dangerous fellows indha reviewers dhan Neraya movies ah oda vidaama panirukanga #TAG",NOT
TA_TW1745,@USER indha trend la en pangum irukanum nu adi manasu praaaandudhu pa. irukalama? #TAG,NOT
TA_TW892,@USER Inga irukraa paathi fake I'd ga thaa athaa ne maatika koodathu la papom unaku luck irunthuchu na ethachu sikkumaa nu All the best,NOT
TA_TW6225,@USER Inga irukraa paathi fake I'd ga thaa athaa ne maatika koodathu la papom unaku luck irunthuchu na ethachu sikkumaa nu All the best,NOT
TA_TW869,@USER Inga neraya language iruku la.. so antha mathiri epdi Panna mudium.. nama Tamil nattu la tamil thana elam vera enna pannaum unaku ?,NOT
TA_TW6226,@USER Inga neraya language iruku la.. so antha mathiri epdi Panna mudium.. nama Tamil nattu la tamil thana elam vera enna pannaum unaku ?,NOT
TA_TW1231,@USER Inga network poor ah iruku normal calls yarukum pogamateku nee ena use pandra? Athu nala kedaika unaku ?,NOT
TA_TW4033,@USER Inga network poor ah iruku normal calls yarukum pogamateku nee ena use pandra? Athu nala kedaika unaku ?,NOT
TA_TW5036,@USER Inga santhosam irunda enga ponalum santhosam dan* Be happy with what you have,NOT
TA_TW4068,@USER Ini WhatsApp status la unga video tha poitu irukum pola already start pantanga..keep it up bro.. congrats,NOT
TA_TW1412,@USER Inimae mble switch off nu vanthuchina ..unaku mrge ayituchinu trend tag oottituvom parthuko ...,NOT
TA_TW1522,@USER Inimel Elam unaku apadi than bro WhatsApp ninachi telegram pogama irudha sari etho ayichi,NOT
TA_TW1581,@USER Initially he used to mind his own work. Ipo romba athigaprasangi thanama niraya panran.,NOT
TA_TW5037,"@USER Innum manitham,manasatchi 2ndum saagaamal iruppathai unarthiya sagodhari revathy ku siram thaalndha nandri....we must want to stand with sister",NOT
TA_TW1483,@USER Intha lock down.. neenga pota intha pathivala.. konjam manasu relax pana mudinjathu. Thanks,NOT
TA_TW1500,@USER Intha padam epdi flop aachunu theriala good movie action block semaya irukum Songs nalla .,NOT
TA_TW685,@USER Intha padathoda all song kooda nalla than irukkum. I like songs Mams movie. Even that mayile semaya irukkum,NOT
TA_TW2025,@USER Intha topic la adikadi romba neram yosipan. Apram head ache vanthudum.,NOT
TA_TW1746,@USER ipavum unala unmaya othuka mudiyala athulm periya manusha thanmai sry unaku illa,NOT
TA_TW2185,@USER ipdila iruntha romba kastam dude .. apo bore adicha ena panuvinga,NOT
TA_TW1700,@USER Ipo clear ah.. Then Thalapathy best nu sonathu vadai ah apo unaku .cc,NOT
TA_TW4174,@USER Ipo clear ah.. Then Thalapathy best nu sonathu vadai ah apo unaku TL fula Itha..cc,NOT
TA_TW1875,@USER Ipo dhan paakuraen bro! Super singer paakaradha stop panni romba naalachu..,NOT
TA_TW493,"@USER Ipo irukka Vijay emotional a nalla panraru bro,ana ghilli time vijay romba causala jollya irupparu ,ipo adhu missing. Yeah ,Aadhi next vara dialogues konjam overa dan irukkum",NOT
TA_TW2216,@USER Ipo la yen twitter pakam varathe illa...romba korachitinga pola?,NOT
TA_TW4125,@USER Ipo poiruven mams urgent ah oru design pananum nalaiku page launch uh ipodhan theriyudhu so un,NOT
TA_TW686,@USER Ipo poiruven mams urgent ah oru design pananum nalaiku page launch uh ipodhan theriyudhu so unaku edhachu idea irundha sollu mind work aaga matikudhu,NOT
TA_TW6229,"@USER Ipo yaravuthu profile kulla poi, avanga dp click panni parthomna, potruka fleets open aiduthula Apram avangalkum namma visit panathu therinjidum. unaku onnu dm anupnenla, athe problem thaan athulayum",NOT
TA_TW6230,@USER Ippadi varuthu nee ippo ulla id user name lite ah change pannu same vaikatha Last oru _ symbol potuka,NOT
TA_TW880,@USER ippavum sanghi yarum helpukku vara mattaanga bro...yethachu oru DMK kaarano illa vera yarothan manasu ketkama vandhu help pannuvan,NOT
TA_TW6231,@USER Ippo ellam corana case ku likes varathe vide athe kalaikire postku than adhikama varuthu note panunga sir nanga vazha pazhakitom ippo oor names mathurathu romba mukiyam u all are out of control from corona and totally doing just a poli,NOT
TA_TW689,@USER Ippo ellam corana case ku likes varathe vide athe kalaikire postku than adhikama varuthu note panunga sir nanga vazha pazhakitom ippo oor names mathurathu romba mukiyam u all are out of control from corona and totally doing just a politics even our,NOT
TA_TW1394,@USER Ippo unaku Avan bike racer nu sollanuma Ok VR uh tough kodukura bro Ajith Poothuma Naan nambitan,NOT
TA_TW4067,@USER Ippo unaku Avan bike racer nu sollanuma Ok VR uh tough kodukura bro Ajith Poothuma Naan nambitan,NOT
TA_TW4032,@USER Ippo unga ID suspend aganuma ..... sari report pannurom.. recover panni sollunga ...na poduren welcome tweet ok #TAG,NOT
TA_TW5021,@USER Ippothaikku Atleast Oru Short Flim Directe Panna Kuda Semma Ya Irukkum . Namakkum Avangla Partha Santhosam Irukkum,NOT
TA_TW548,@USER Irkatum da intha id matum ella postkum likes varava seiyuthu Na thalapathy birthday celebration kaga than kekuren Mudinja piragu thirupi kuduthiren Unaku thonuchuna tha,NOT
TA_TW690,@USER Irruthalu ennaku manasu kastama pochu.. Unnaku na irruken nalla frienda eathu nalu sollu udana varuven..ok vaa,NOT
TA_TW834,"@USER Irutiniley nee nadakkayile un nizhalum unnai vittu vilagi sellum , Nee mattum thaan indha ulakathiley unaku thunai endru vilangi vidum",NOT
TA_TW6232,"@USER Irutiniley nee nadakkayile un nizhalum unnai vittu vilagi sellum , Nee mattum thaan indha ulakathiley unaku thunai endru vilangi vidum",NOT
TA_TW691,@USER It s ok nane en birthdayku onume panala anta Time romba peakla iruntichu corona so cake kuda vaanga mudiala,NOT
TA_TW6234,@USER It s ok nane en birthdayku onume panala anta Time romba peakla iruntichu corona so cake kuda vaanga mudiala,NOT
TA_TW2082,@USER Itha first aae solliruntha arumaiyana varan unaku thedi koduthurupan,NOT
TA_TW5038,"@USER Itha pesurathuku thillu venuum, atha vida athana perum DMK ku bayanthu amaithiya irukum bodhu Gethaa oruthar mattum elunthu kai thattu naaru paaru.",NOT
TA_TW692,"@USER Itha romba satharanama Workplace Hazards nu kadanthu poidurom. Ithana varusham, ivlo technology valanthum ithuku oru alternative method kandupidikka mudiyalaya??? Illa manasu varalaya?? kerala la automatics scavenging machine vanthutatha engo padicha nyabagam.",NOT
TA_TW4173,@USER Ithukulam en Thalaivan hurt aaga maatan Avan ippo offline la irukan wait pannu online varatum,NOT
TA_TW6236,@USER Ithula vairu yeriya yenna irukku? Apdi onnum dmk form aavalaiye? Noiiya parapunathu..oruthala kaali panninathu thaan micham? Avaru katchi saarpa yedumey sollala? Then y speak politics? Inthaalu pesunaaley unaku va,NOT
TA_TW1260,@USER Iva ku mattum special package gif update panni irukan pola ..@USER unaku ipdi yenga irunthu varuthu ..,NOT
TA_TW4066,@USER Iva ku mattum special package gif update panni irukan pola ..@USER unaku ipdi yenga irunthu varuthu ..,NOT
TA_TW653,@USER Jaddu leading lam othukave mudyadu. Ethana vati ponting oda anda throw ah la manasu odanjurukum! Anniyayam ! 2003 WC kaga elam pali theekuranga nenaikren,NOT
TA_TW517,@USER jaggi sir phone wire pinju nalu naal aachu...... ippo kadamaiku tweet potu enna panrathu..... do something with your hitech influence rather than tweeting something.......,NOT
TA_TW1722,"@USER Jawa unaku nyabagam iruka munadi elam namma both tag pani mrng tweet poduva.... ,",NOT
TA_TW1240,@USER Ji: Solumbothu unga manasu santhosam patucha? Athuku thaan soldrathu mathapadi naanga thara Elam maatom,NOT
TA_TW718,@USER Job nalla tha iruku ana Intha corona nala poitu vara kastama Anga anga check post thaandi poga vaipu ila 5.0 Lockdown romba strict ahh irukku inga,NOT
TA_TW6239,@USER Job nalla tha iruku ana Intha corona nala poitu vara kastama Anga anga check post thaandi poga vaipu ila 5.0 Lockdown romba strict ahh irukku inga,NOT
TA_TW638,@USER July maatham Vanthaal jodi serum vayasu Maalai nwram paatu paadum manasu Acham naanam enbathu hyder kaala pazhasu Muthu.mutham podava Ratham putham puthusu,NOT
TA_TW6240,"@USER Just recalled, Mani saar did it long back even revealed ilai marai Kaai with dialogue Natpuna ennanu theriyuma unaku..? Nanbana unaku.. ? Suryana unaku.",NOT
TA_TW5039,@USER k bro but ellathukum ivara tag panatheenga avar page la avaruku thonuratha post panittu amaithiya poitirukaru vitrunga avar kavin kaka than inga irukaru,NOT
TA_TW4031,"@USER Kaasukaaga ivlo thooram erangi promote pannuveengala da neenga...ethiriya iruntha kooda kaasu kudutha avan unaku nanban thaana,nalla kolgai nalla",NOT
TA_TW2026,@USER Kadaisi vara avana oru actor nu Poda unaku manasu varla pathiya.. #TAG,NOT
TA_TW693,"@USER Kadhal kondein, pudhupettai, yaradi nee mohini, mounam pesiyathe, poovellam kettupar, paiya, nan mahan alla, paruthiveeran, mangatha, Nandha, Goa, Chennai 28, Raam, pyaar Prema kadhal, NGK .. Apo ithella unaku Hit album illaya..ethachu pesanumnu pesakoodatha",NOT
TA_TW2124,"@USER Kadhal mattum purivithlai , Nenjodu kalandhidhu Manasu Rendu thakka",NOT
TA_TW6241,@USER Kalyanam mappilai ya mudal oru varathugu romba thada appram avar mouse avalavuthan ippo corona kathaiyum appadi than vara maamiyar,NOT
TA_TW861,@USER Kalyanam mappilai ya mudal oru varathugu romba thada appram avar mouse avalavuthan ippo corona kathaiyum appadi than vara maamiyar -,NOT
TA_TW5040,@USER Kandippa follow back Varum nanba follow panni unga support kudunga🙏,NOT
TA_TW671,@USER Kandippa mams. Happy to get a persona like you over here. God bless and be this forever. Namma ennoru partner iruppane enga avan. Romba naaala kaaanum.,NOT
TA_TW6242,@USER Kandippa mams. Happy to get a persona like you over here. God bless and be this forever. Namma ennoru partner iruppane enga avan. Romba naaala kaaanum.,NOT
TA_TW5041,@USER karupunu Sollamudiyathu Avlo vellainu sollamudiyathu Apdilam yosika mudiyathu,NOT
TA_TW719,"@USER Kedaikara gap la ellam she was toxicating people against kaviliya.. hair cut pandrapo, nursing vaela paathaponu.. enaku avlo periya manasu illa...",NOT
TA_TW881,@USER Ketta tharuvan da.ana mooncha thooki vachutu tharuvan.avana ketta varathaiyula thitta manasu varala.namma thala name ah vachurukan,NOT
TA_TW4065,@USER Kural kudukama cm eh iruntha apo release pannii iruklame central layum unga kootani irunthathu ellam enga pona?,NOT
TA_TW811,@USER Kuttha mulla manasu kuru nuthu meenu... Avan chubby cute ah azhaga post potta thobai theriyuthu da gim ku poda nu kallaichala atha solra,NOT
TA_TW1820,@USER Labrador romba friendly ya irukum Beagle um superb aa dhan iruku but dha best,NOT
TA_TW539,"@USER Last week rembhaa hectic ya...paduthi edukaranunga, inga irunthaa ethavathu distraction irukkum...athaan... Howz u doing....all good....udambu...manasu...ellam ok vaa...",NOT
TA_TW4124,@USER Like if I have to act without exposing the real naghty me. But romba neram thaangathu,NOT
TA_TW6243,@USER List romba perusa iruku 4.May 21 7.biriyani and chocolate 5.2peru.. My schlmate u also now my girl 10. bl,NOT
TA_TW1677,@USER Little busy ma... Tag time la vanthuduvan inaiki... Group romba amaithiya iruku??..,NOT
TA_TW1897,@USER Love azhagu la illa manasu thaan but ipo ulla girls ellam cash pakuralunga,NOT
TA_TW957,@USER Ludo la nooru coins neenga mattum dhaan tharinga. Adhu free erunthum yaarukum gift panna manasu varala. You're great smiley,NOT
TA_TW4123,@USER Lyrics therinja poduven...illana...paakadha maariye poiruven.... Unaku enna pa theriyum... Naan potta lyrics mukkavasi breakup ones dha,NOT
TA_TW696,@USER Machi Appa un Kuda Than Eppovom irupparu Feel pannatha unnoda Sellakutty Mani Mathiri Kutty ya Eduthu Valathuru,NOT
TA_TW364,@USER Machi unaku twitter update aairucha.. Enaku innum aagave illa.. Ellarum stories pottu screen shot eduthu tweet panranga,NOT
TA_TW4064,@USER Machi unaku twitter update aairucha.. Enaku innum aagave illa.. Ellarum stories pottu screen shot eduthu tweet panranga,NOT
TA_TW677,@USER Mafia Mari yamthirathinga making vice vera level story palaya mari akitu romba expections Pani disappointed #TAG verithanamana waiting therika vidunga,NOT
TA_TW6244,@USER Mafia Mari yamthirathinga making vice vera level story palaya mari akitu romba expections Pani disappointed #TAG verithanamana waiting therika vidunga,NOT
TA_TW699,@USER Mahabaratham aalunga ellam adha panradhu paaka romba comedy ya irukum supposedly time pass ku kolai panra people la,NOT
TA_TW5024,@USER Makkal avaravar kadaiyai mudinjalavukku sariya seithalum matrum kutra seyalilum kutrathai vukkuvikkum seyalaium seiyamal irunthale pothum me,NOT
TA_TW2156,@USER Mam's Sunday vum work Wednesday Vara romba night 8 -2 try pannuven,NOT
TA_TW1241,"@USER Mami mela iruka mayakathila, yapadiyavathu mayakanamnu pakrununga.... But manasu vacha than markabanthu",NOT
TA_TW6245,@USER Mams antha number ku pinnadi Ivalo periya story iruka vidu mams avala mariye ponnu Unaku Kidaipa. Nanu frst Etho Summa thread podra nu ninaicha Ana touching aana aa,NOT
TA_TW2125,"@USER Mams main I'd ku than katudhu , backup fleet opt katala unaku? #TAG",NOT
TA_TW4172,@USER Mams Naan Romba Lateuuu.. 90's laiye senior Batch.. Ipothan Marg Fix Aagiruku manasara Sandhosama Vazhthunga..,NOT
TA_TW701,@USER Mams Naan Romba Lateuuu.. 90's laiye senior Batch.. Ipothan Marg Fix Aagiruku manasara Sandhosama Vazhthunga..,NOT
TA_TW1214,@USER Mams unaku pudikkalaina vitturu Thn... Nee Youtube la Harish Juke Box poi kettu paru Appuram pesu Mams...,NOT
TA_TW4063,@USER Mams unaku pudikkalaina vitturu Thn... Nee Youtube la Harish Juke Box poi kettu paru Appuram pesu Mams...,NOT
TA_TW1280,@USER Manapennin sathiyam nyabagam iruka..Maranthudatha.. Nee manasu maari enkitta varuvanu nambika iruku..,NOT
TA_TW1215,@USER Manasu control pannu. Kai adikanum nu yen ninaikra mood aachu na adha Rasika kathuko idhu thavarana vazhi,NOT
TA_TW905,"@USER Manasula irukardha eppidi sollanum nu theriyaama thavikkum bodhu, adha appidiye solra innoru manasu irukkey.. adhaan sir kadavul",NOT
TA_TW5043,@USER Manasula santhosam nu onnu irrundha Enga irrundhalum santhosam than. !But Athu onnu illa na enga ponalum santhosam varavey varadhu,NOT
TA_TW6247,@USER Many more happy returns of the day da chellame... Thala wish pannitaru pola... So for u... Eppovum ah iru.. Jolly pannu.... Love u loads... Happy Birthday,NOT
TA_TW5044,"@USER Master update la vara mathiri therila, ivungalum corona ku vaccine correct uh kondu vara mathiriyum therila, idhula ivan vera #Master update nu summa summa sollitu irukan",NOT
TA_TW1617,@USER Mathavan semmathiya vaanganum nu yosikkira andha manasu iruukey.. adhaan saar kadavul.,NOT
TA_TW2126,@USER Maximum 15k ki minchi karchupettali ante manasu raadhu mobile paina,NOT
TA_TW2127,"@USER Mdrrrrrrrr aana innaikku neenga romba sood aahittinga, enna aachu ?",NOT
TA_TW5045,@USER Me Bored af asking mom Ethana help venuma Mom:Nee onnum pannama amaithiya iru athuve periya help thaan,NOT
TA_TW4122,@USER Me toooooooo. But then again I look at my tummy and be like "Unaku ithu thevaiyaaaa??",NOT
TA_TW703,@USER Meeru manchi manasu kala vaaru anduke spandincharu Ade jagan garu ayithe ela positive ga matlade varu kaadu,NOT
TA_TW1769,@USER Mela status varuthula twitter la. whatsapp madhiri vekka update. unaku varalaya,NOT
TA_TW870,@USER Minnal parthal kan pooiduuuum (pengallllla manasu poooiduuuuum ( why) renduumeeeey power adikam what to do nature create like this),NOT
TA_TW2244,@USER Mmm nee en wife ah meet panniye aganum unaku photo send pandren,NOT
TA_TW1821,@USER Most of them brush before go to bed. Adhanala romba uncomfortable ah erukadhu,NOT
TA_TW1723,@USER Mudiyala phaa...romba risk ahh irukku.. Thalapathy ....choosed Vetrimaaran Mersal,NOT
TA_TW704,@USER Munnadi lam karanam solli adippanga... Athnala Manasu ku arudhal aa irukum!! Ippo karaname sollama adikaranga ppa!!,NOT
TA_TW1261,@USER My dear Chellam intha matiri photos lam share panatha da na un mela athikama nampikai vachiruken .....,NOT
TA_TW6248,@USER My Lyrics Bro Ithu National Award Vankiruken Nan Pala Dholigal Iruku Atha Yen Sollanum Unaku Nee Sonniya Enaku Appo Na Minion,NOT
TA_TW6249,"@USER My Tamil kavithai :- Parunthin siragiragil, nuzhaitha vaayu anaithum, Puruvam gopuram pol eri nirkintrein, Devathai ithai kandu thaan poramaiya? Vaanam alavai meeri Andam kitte, Intha ozhungu thevai entru",NOT
TA_TW6250,"@USER My Tamil kavithai :- Parunthin siragiragil, nuzhaitha vaayu anaithum, Puruvam gopuram pol eri nirkintrein, Devathai ithai kandu thaan poramaiya? Vaanam alavai meeri Andam kitte, Intha ozhungu thevai entru kette, Athai ketta thotramo, kandama, unaku",NOT
TA_TW2085,@USER N e ennaya thittitiye pangu athuthan manasu sukku noora odangi pochi,NOT
TA_TW360,@USER Na enna unna mathiri bad word ah pesitu thiriren..ennathuku en tweet quote panra.pasanga evlovo peru troll panraga avuga kooda sanda poda therilaya. Sari panathum panna olunga pesa theritha unaku?,NOT
TA_TW6251,@USER Na enna unna mathiri bad word ah pesitu thiriren..ennathuku en tweet quote panra.pasanga evlovo peru troll panraga avuga kooda sanda poda therilaya. Sari panathum panna olunga pesa theritha unaku?,NOT
TA_TW654,@USER Na ethuvumae pakala.. Athu enamo Tamil ku apram Telugu movies thaan interest ah iruku Malayalam avalo sink aga mateanguthu romba rare antha side poraen..,NOT
TA_TW6252,@USER Na ethuvumae pakala.. Athu enamo Tamil ku apram Telugu movies thaan interest ah iruku Malayalam avalo sink aga mateanguthu romba rare antha side poraen..,NOT
TA_TW599,@USER Na kanomna udane enai thedura oru natpu .. Akka Neenga enaku kodutta ella anbukkum nanri ma Unga manasu pola neenga nalla irkanum epothum epome ithe venum #TAG,NOT
TA_TW754,@USER Na pathuten pakka suspense thriller 2nd half la than sema twists climax chancey illa acting wise debut mathiri therila semaya nadichirunthanga,NOT
TA_TW687,@USER Na relationship ah sollala. Ne deep pesitu iruken. chinna paiyan pola unaku puriyathu. oru 5yrs aparam vanthu ithellam paduchu paathu ariva valathiko,NOT
TA_TW6254,@USER Na relationship ah sollala. Ne deep pesitu iruken. chinna paiyan pola unaku puriyathu. oru 5yrs aparam vanthu ithellam paduchu paathu ariva valathiko,NOT
TA_TW1916,@USER Na single pa namaku 6 clock he nyt than ne commit unaku 11 kuda pagalthan,NOT
TA_TW4171,@USER Na single pa namaku 6 clock he nyt than ne commit unaku 11 kuda pagalthan,NOT
TA_TW1992,@USER Na tweet panala En admin potanu sonna periya manusana theriyuma unaku??,NOT
TA_TW4062,@USER Na yanda kadharanum amais proof keta edho photo keto nu samalikire vidu unga kumaru bike racer dha,NOT
TA_TW1501,@USER Na yeppavume online than irupen daaa Ithu.unaku nallave Theriyum daa Itha na Ilanu sollala,NOT
TA_TW1314,@USER Naa konjam karupu dan.. Aanalum manasu velai Or whatever the lyrics are to that hip hop tamizh song,NOT
TA_TW2157,@USER Naa laan indha series ku addict aaita vella varra romba kashtam da,NOT
TA_TW1877,@USER Naa romba days ku aprm today tha online vare nee ipdi yavaram pathudu iruka,NOT
TA_TW706,"@USER Naa yuvan fan yennaya kalaika vekkatha.. Aegan, mankatha aprom ku enna aachu nu keppen.. Bocha saathinu iru",NOT
TA_TW5046,@USER Naalai Endrum nam kaiyil illai naam yaarum devan kai bommaigale endral kooda poraadu nanba,NOT
